site_id,nom_site,commune,pays,type_site,x_l93,y_l93,longitude,latitude,phase_id,periode,sous_periode,datation_debut,datation_fin,sources_count,source_references,occupation_necropole_raw,chronologie_comment,source_file,armement_summary,or_summary,remarques
SITE-52026dffa1b6782d,Kiespfad,Eguisheim,FR,nécropole,1021196.0,6779690.0,7.312040262628304,48.038642382328526,SITE-b87de4d3737ffc99-PH1,Hallstatt,Ha D1,-620.0,-540.0,3,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68, K. Gutmann 1902a, p.42-45, fig. g-k, 67-79 ; 1929, p. 9",-,,,,,
SITE-49c305f2127ebb15,forêt de l'Allmend,Ensisheim,FR,tumulus,1023332.0,6758804.0,7.325314953560315,47.84991083068453,SITE-c33becf8e9558ce4-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Schwab et al. 2018,Ha D2-D3,tumulus 21 : parure en or,,,,
SITE-49c305f2127ebb15,forêt de l'Allmend,Ensisheim,FR,tumulus,1023332.0,6758804.0,7.325314953560315,47.84991083068453,SITE-b758a0f8c1fb0f0e-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Schwab et al. 2018,Ha D2-D3,tumulus 21 : parure en or,,,,
SITE-dd9986af52da53c0,Forêt de l'Allmend/Heidenbodenweg (groupe nord),Ensisheim,FR,tumulus,1023932.0,6758081.0,7.332795081372463,47.84311774572325,SITE-5e45286655f28de6-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Bronze final-La Tène A,Tum 14 à 20,,,,
SITE-dd9986af52da53c0,Forêt de l'Allmend/Heidenbodenweg (groupe nord),Ensisheim,FR,tumulus,1023932.0,6758081.0,7.332795081372463,47.84311774572325,SITE-bab4d1f8f175eb7a-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Bronze final-La Tène A,Tum 14 à 20,,,,
SITE-52a271ea1bd543fb,Forêt de l'Allmend/Heidenbodenweg (groupe sud),Ensisheim,FR,tumulus,1023724.0,6757889.0,7.32987784467179,47.841494984052,SITE-d8d0f47b074daedf-PH1,indéterminé,,,,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,hallstatt,Tum 9 à 13,,,,
SITE-beb841a45842534c,Forêt de l'Allmend/Hubelwaeldele,Ensisheim,FR,tumulus,1024208.0,6757574.0,7.336107322331271,47.838425346543914,SITE-6b2861e9bdd7d6a4-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Bronze final-Hallstatt D,Tum 1 à 3,,,,
SITE-beb841a45842534c,Forêt de l'Allmend/Hubelwaeldele,Ensisheim,FR,tumulus,1024208.0,6757574.0,7.336107322331271,47.838425346543914,SITE-c039715b00bf1a46-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Bronze final-Hallstatt D,Tum 1 à 3,,,,
SITE-c2e82893cb2c67df,Forêt de l'Allmend/Westerfeld/Heidenbodenweg,Ensisheim,FR,tumulus,1024187.0,6757800.0,7.335992834931612,47.84046665004187,SITE-406e5263b3ab67dd-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Bronze final-Hallstatt C,Tum 4 à 8,,,,
SITE-c2e82893cb2c67df,Forêt de l'Allmend/Westerfeld/Heidenbodenweg,Ensisheim,FR,tumulus,1024187.0,6757800.0,7.335992834931612,47.84046665004187,SITE-ce7f2e37087d699b-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Bronze final-Hallstatt C,Tum 4 à 8,,,,
SITE-4632c5de79b2a41b,ZAID tranches 3 à 5,Ensisheim-Réguisheim,FR,nécropole,1026550.0,6761961.0,7.370610958266086,47.87668639549521,SITE-7a5ba75454c944c6-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;En cours d'étude,"Mésolithique, Néolithique, Campaniforme, Bronze ancien, Bronze moyen, Bronze final, Ha C1-D1, mérovingien",,,,,
SITE-4632c5de79b2a41b,ZAID tranches 3 à 5,Ensisheim-Réguisheim,FR,nécropole,1026550.0,6761961.0,7.370610958266086,47.87668639549521,SITE-4ca28956a22d6ecf-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;En cours d'étude,"Mésolithique, Néolithique, Campaniforme, Bronze ancien, Bronze moyen, Bronze final, Ha C1-D1, mérovingien",,,,,
SITE-4632c5de79b2a41b,ZAID tranches 3 à 5,Ensisheim-Réguisheim,FR,tumulus,1026550.0,6761961.0,7.370610958266086,47.87668639549521,SITE-f0b0694fc5b116c2-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;En cours d'étude,"Mésolithique, Néolithique, Campaniforme, Bronze ancien, Bronze moyen, Bronze final, Ha C1-D1, mérovingien",,,,,
SITE-a548ea91cb536d86,Gravière,Herrlisheim-près-Colmar,FR,nécropole,1022250.0,6778553.0,7.325326623799082,48.02790741790428,SITE-2f74a3e9efeb3cf1-PH1,Hallstatt,Ha C,-660.0,-620.0,4,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68 ; Plouin 1997 ; Plouin, Gratuze 2018",Ha-LTB et mérovingien,"Ha C2-D1 : bracelets en lignite, bracelets à cannelures longitudinales, Ha D2-D3 : boucle d'oreille en or, fibule à timbale",,,,
SITE-a548ea91cb536d86,Gravière,Herrlisheim-près-Colmar,FR,nécropole,1022250.0,6778553.0,7.325326623799082,48.02790741790428,SITE-40d76bd239af0773-PH1,Hallstatt,Ha D1,-620.0,-540.0,4,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68 ; Plouin 1997 ; Plouin, Gratuze 2018",Ha-LTB et mérovingien,"Ha C2-D1 : bracelets en lignite, bracelets à cannelures longitudinales, Ha D2-D3 : boucle d'oreille en or, fibule à timbale",,,,
SITE-a548ea91cb536d86,Gravière,Herrlisheim-près-Colmar,FR,nécropole,1022250.0,6778553.0,7.325326623799082,48.02790741790428,SITE-7c175c57889d051a-PH1,Hallstatt,Ha D2,-540.0,-500.0,4,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68 ; Plouin 1997 ; Plouin, Gratuze 2018",Ha-LTB et mérovingien,"Ha C2-D1 : bracelets en lignite, bracelets à cannelures longitudinales, Ha D2-D3 : boucle d'oreille en or, fibule à timbale",,,,
SITE-a548ea91cb536d86,Gravière,Herrlisheim-près-Colmar,FR,nécropole,1022250.0,6778553.0,7.325326623799082,48.02790741790428,SITE-84b40e4bd1902d8e-PH1,Hallstatt,Ha D3,-500.0,-450.0,4,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68 ; Plouin 1997 ; Plouin, Gratuze 2018",Ha-LTB et mérovingien,"Ha C2-D1 : bracelets en lignite, bracelets à cannelures longitudinales, Ha D2-D3 : boucle d'oreille en or, fibule à timbale",,,,
SITE-f09145ca4bf27904,"rue du Cèdre bleu, Lot. Le Cèdre Bleu",Houssen,FR,nécropole,1026008.0,6789486.0,7.383803330426701,48.12427630609578,SITE-72e0a518ba0afbd0-PH1,Hallstatt,Ha C,-660.0,-620.0,1,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx,-,1 cercle (funéraire?),,,,
SITE-94cc2d1d6163cda0,Bois de Jebsheim,Jebsheim,FR,tumulus,1031174.0,6790114.0,7.453599835363407,48.12731848421246,SITE-df107fc26594daff-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,1 inhumation (pillée) qui contenait une paire de bracelets à décor géométrique,,,,
SITE-94cc2d1d6163cda0,Bois de Jebsheim,Jebsheim,FR,tumulus,1031174.0,6790114.0,7.453599835363407,48.12731848421246,SITE-d126fbb3e14d4090-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,1 inhumation (pillée) qui contenait une paire de bracelets à décor géométrique,,,,
SITE-d3663d196642a09e,Sonnenglitzer,Kappelen,FR,nécropole,1033029.0,6733585.0,7.435833048867436,47.618436666873514,SITE-11e90339c20e9f08-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68, p. 211-212",,découverte ancienne d'une olpè étrusque témoingant probablement de la présence d'une tombe élitaire dans les parages. Localisation précise inconnue. | Transition / texte mixte,,,,
SITE-a850266ba493cda4,Kembs (nécropole),Kembs,FR,tumulus,1038182.0,6739189.0,7.508578792317338,47.66617163152832,SITE-bbfc5510841f02e2-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag 68,-,plusieurs tertres sont connus sur la commune. Des découvertes d'éléments de parures sont également associés à ces tertres notamment un bracelet gravé à boutons terminaux et un second à cannelures longitudinales daté du Ha D1,,,,
SITE-1f488b9f02c71b62,Himmelreich,Biesheim,FR,nécropole,1037705.0,6784169.0,7.53664848559841,48.0705650877834,SITE-86fd63a4243de455-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,mobilier céramique découvert dans un des cercles funéraires (sondage 1995) | Transition / texte mixte,,,,
SITE-1f488b9f02c71b62,Les résidences des Tilleuls,Biesheim,FR,nécropole,1037705.0,6784169.0,7.53664848559841,48.0705650877834,SITE-04d8d571d8ee138e-PH1,Hallstatt,Ha C,-660.0,-620.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;rapport Kunheim, Treffort,Gatto 2000","Bronze ancien, RSFO,","1 inhumation (T. 131) : 1 urne col en quille, deux urnes à bord éversés, 1 bracelet en lignite, 1 bracelet en fer, 2 tiges en fer (épingle?)",,,,
SITE-e81a928080238dbd,Hôpital du hasenrain,Mulhouse,FR,nécropole,1024557.0,6745942.0,7.332238841904264,47.73371970372994,SITE-c6a693d5b0ff507a-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,1 inhumation : 1 paire de bracelets à décor géométrique,,,,
SITE-e81a928080238dbd,Hôpital du hasenrain,Mulhouse,FR,nécropole,1024557.0,6745942.0,7.332238841904264,47.73371970372994,SITE-01e14598d8b95f1b-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,1 inhumation : 1 paire de bracelets à décor géométrique,,,,
SITE-7e1fa608867f9fd2,Rocade Ouest,Mulhouse,FR,nécropole,1021021.0,6745178.0,7.284580046986523,47.72858917611169,SITE-bbc26489695974a9-PH1,Hallstatt,Ha C,-660.0,-620.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Zehner, Bakaj, Denaire 2002",-,"1 inhumation : 2 bracelets-tonneaux (type Suisse), 2 boucles d'oreille, 1 anneau, 1 perle en lignite",,,,
SITE-7fcdd6c23f6b8c7e,rue de la Bourse,Mulhouse,FR,nécropole,1025312.0,6747237.0,7.343246248954459,47.7449846477387,SITE-135711a84b2da5d5-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,"à vérifier : une avec un fragment d'épée en fer, 4 petits vases Seuls les deux vases ont été conservés au Musée Archéologique de Strasbourg, n° 4854 et 4855",,,,
SITE-edfa766aba3a04cc,Innere Allmende,Niederhergheim,FR,nécropole,1025926.0,6775052.0,7.371967477585597,47.99462863436432,SITE-b80cd29975eb4905-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,1,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx,"Campa/Bz ancien, Bz final IIIb",,,,,
SITE-dc3618a69bea2202,Gravière Giessen,Oberentzen,FR,nécropole,1025374.0,6769800.0,7.360691378806362,47.94771126122065,SITE-0fdaa66f8a951589-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Ha-LTF,"1 inhumation : 1 paire de bracelets à cannelures longitudinales, 1 vase au pied de l'individu",,,,
SITE-dc3618a69bea2202,Gravière Giessen,Oberentzen,FR,nécropole,1025374.0,6769800.0,7.360691378806362,47.94771126122065,SITE-9e03c9a24cb863a0-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Ha-LTF,"1 inhumation : 1 paire de bracelets à cannelures longitudinales, 1 vase au pied de l'individu",,,,
SITE-88f8a3f54d65534e,Hoell,Pulversheim,FR,nécropole,1020185.0,6757834.0,7.2825963847115025,47.84273685677101,SITE-6f5ff89280dc3d50-PH1,Hallstatt,Ha D3,-500.0,-450.0,3,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Sainty, Plouin 1994 ; cag68",-,"10 inhumations, fibules",,,,
SITE-497519a7923cccc0,Leimgraben-Leimenbruben,Réguisheim,FR,nécropole,1026326.0,6763239.0,7.368564374185511,47.888281977106104,SITE-208d9db41c474f6b-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Ha B2-B3-LTA,"Un dépôt céramique, composé de deux bols, une tasse, une urne et deux grandes jattes peintes en rouge, avec des motifs triangulaires graphités était déposé dans l’angle sud de la tombe",,,,
SITE-497519a7923cccc0,Leimgraben-Leimenbruben,Réguisheim,FR,nécropole,1026326.0,6763239.0,7.368564374185511,47.888281977106104,SITE-75013594c8d59fcd-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,Ha B2-B3-LTA,"Un dépôt céramique, composé de deux bols, une tasse, une urne et deux grandes jattes peintes en rouge, avec des motifs triangulaires graphités était déposé dans l’angle sud de la tombe",,,,
SITE-777c09b5efdfab9d,ancienne glaisière Hartmann/Lot. Des œillets,Riedisheim,FR,nécropole,1027372.0,6748249.0,7.371440601729597,47.75305661865343,SITE-6f3e444a45807925-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Schweitzer 1974, Goepfert 2005",Ha D1-D2,une inhumation double (un adulte et un immature) creusé dans l'un des fossés comblés du site de la Glaisière Hartmann,,,,
SITE-8f86cc6e1587befc,"rue des Jonquilles, Wolfsacker",Riedisheim,FR,nécropole,1027847.0,6748315.0,7.377819169256025,47.75341300428508,SITE-6d23735608abcb6f-PH1,Hallstatt,Ha C,-660.0,-620.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Schweitzer BMHM 86, p. 39-41. Nouveaux éléments néolihtiques du Sud du Hout-Rhin",-,1 crémation Hallstatt Moyen,,,,
SITE-5b853107b43a8be3,"Hünerhübel - Neumatt Espenhubel, près du Ziehlbrunnen, dans la forêt dite Zührenwald",Rixheim,FR,tumulus,1027435.0,6744615.0,7.369597598567961,47.7203675024333,SITE-b249b50fdee721cb-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,épée de Rixheim,,,,
SITE-5b853107b43a8be3,"Hünerhübel - Neumatt Espenhubel, près du Ziehlbrunnen, dans la forêt dite Zührenwald",Rixheim,FR,tumulus,1027435.0,6744615.0,7.369597598567961,47.7203675024333,SITE-2f0ad817b605c6d4-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,épée de Rixheim,,,,
SITE-881df2fc9a72ebea,ZAC Petit Prince,Rixheim,FR,nécropole,1030560.0,6747751.0,7.413550885690707,47.746986009797304,SITE-d870ad528db3f901-PH1,Hallstatt,Ha C,-800.0,-660.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Murer et al. 2007 , p. 92",,1 crémation du Hallstatt C (NMI céramique : 4 vases fragmentés),,,,
SITE-f781998e3a0cbc6e,Galgenbuckel - Werbreben - Stuempf,Rorschwihr,FR,tumulus,1024861.0,6800038.0,7.376267192190086,48.21965029739918,SITE-2d8ea5e0d62e4909-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,?,céramique,,,,
SITE-25a6671d3227f83c,RD 18 bis - liaison routière A35/RD83,Rouffach-Niederentzen,FR,tumulus,1024970.0,6770551.0,7.355842573202608,47.95466007472075,SITE-744ade2fa8a7f502-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Rault et al. à paraîitre,-,"Datation large par 14C (3 des 6 sépultures) ; 1 inhumation centrale et 4 inhumation adventices, dont 1 présentant des bracelets tonnelets en roche noire (sep. 642) ; 1 inhumation à proximité immédiate mais ne s'intégrant pas à l'organisation en tertre (sep. 651). Datations radiocarbone : sep. 642 - CIRAM-9802 - 2531+-30 sep. 638 - CIRAM-9803 - 2425+-32 - sep. 651 - CIRAM-9804 - 2379+-30 | Transition / texte mixte",,,,
SITE-25a6671d3227f83c,RD 18 bis - liaison routière A35/RD83,Rouffach-Niederentzen,FR,tumulus,1024970.0,6770551.0,7.355842573202608,47.95466007472075,SITE-b72bdfe704ccd1a1-PH1,Hallstatt,Ha D3 / LT A,-500.0,-400.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Rault et al. à paraîitre,-,"Datation large par 14C (3 des 6 sépultures) ; 1 inhumation centrale et 4 inhumation adventices, dont 1 présentant des bracelets tonnelets en roche noire (sep. 642) ; 1 inhumation à proximité immédiate mais ne s'intégrant pas à l'organisation en tertre (sep. 651). Datations radiocarbone : sep. 642 - CIRAM-9802 - 2531+-30 sep. 638 - CIRAM-9803 - 2425+-32 - sep. 651 - CIRAM-9804 - 2379+-30 | Transition / texte mixte",,,,
SITE-3d3e5493a9a5f812,Oberes Holzackerfeld (dont Ancien échangeur gendarmerie) - Groupe Sud - 2 fouilles et prospection magnétique en 2009,Sainte-Croix-en-Plaine,FR,nécropole,1026322.0,6777079.0,7.378774798930005,48.012644423617935,SITE-5adda83075f0b88a-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,4,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Véber 2006; Sainty et Thévenin 1979, 1980 et 1981; Simmon 2009",Bz D-LTA,,,,,
SITE-3d3e5493a9a5f812,Oberes Holzackerfeld (dont Ancien échangeur gendarmerie) - Groupe Sud - 2 fouilles et prospection magnétique en 2009,Sainte-Croix-en-Plaine,FR,nécropole,1026322.0,6777079.0,7.378774798930005,48.012644423617935,SITE-710217f50021074b-PH1,Hallstatt,Ha D3,-500.0,-450.0,4,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Véber 2006; Sainty et Thévenin 1979, 1980 et 1981; Simmon 2009",Bz D-LTA,,,,,
SITE-dd703656c4935b14,Ritty-Heidenwald,Saint-Louis,FR,tumulus,1039708.0,6734285.0,7.525136075852189,47.62131788309824,SITE-83731b2c8802bf5c-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,pillage. Au moins une inhumation avec bracelets à décor géométriques,,,,
SITE-dd703656c4935b14,Ritty-Heidenwald,Saint-Louis,FR,tumulus,1039708.0,6734285.0,7.525136075852189,47.62131788309824,SITE-ea43d7011431aa9f-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,pillage. Au moins une inhumation avec bracelets à décor géométriques,,,,
SITE-e746621a6374015a,Lisbühl,Saint-Louis-la-Chaussée,FR,tumulus,1038782.0,6733212.0,7.512012180018954,47.61215223978257,SITE-08309e8a5dc5e1ef-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,tombe à char,,,,
SITE-3936f26266ea500f,Rixheimerfeld,Sausheim,FR,nécropole,1028110.0,6750700.0,7.383089859309774,47.774714614540954,SITE-18750d139267eb47-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,épée de Rixheim,,,,
SITE-ffe1ed0efaa126f6,"Ruhestätte, rue du Jura",Sausheim,FR,nécropole,1028573.0,6751414.0,7.389791871220518,47.780899546276515,SITE-4873d5058faaa5c5-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,inhumations dont une avec des bracelets à décor géométrique,,,,
SITE-b72ed1829eccd9e3,Niedere Stocketen-Kembspfad,Schlierbach,FR,nécropole,1031872.0,6741068.0,7.426035434574887,47.686268546304625,SITE-3539441e216f4562-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag68,-,"2 urnes, 3 écuelles, & objet en fer ind",,,,
SITE-474df5b641523b2d,Grassweg,Sierentz,FR,nécropole,1033932.0,6739285.0,7.45211144173104,47.66920367194344,SITE-bb629bf6433ce29b-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;En cours d'étude,du néo. final/Bronze ancien à la période romaine,"Ensemble funéraire du premier âge du fer (Ha C/D1 et Ha C2/D1). 30 sépultures à inhumations. Dépôt métallique et céramique, parfois assez standardisés. Fouille 2021. En cours d'étude. Parmi les 30 : une tombe (sans mobilier) plus tardive : Ha D (datation 14C)",,,,
SITE-474df5b641523b2d,Grassweg,Sierentz,FR,nécropole,1033932.0,6739285.0,7.45211144173104,47.66920367194344,SITE-72af8bccaa054f97-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;En cours d'étude,du néo. final/Bronze ancien à la période romaine,2 tombes à crémation probablement début du HaC (en cours d'étude),,,,
SITE-2c5c60ad7a74054d,Forêt du Kastenwald-Sieben Lauen,Sundhoffen,FR,tumulus,1031113.0,6781533.0,7.446290268620252,48.050255074419205,SITE-a3011dd74c708f66-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Ch. Bonnet, S. Plouin et Fr. Lambach 1997, p. 17-23, fig. 1, n° 7-9, fig. 2-5 et p. 32, tabl. 2",Bz moyen au Ha D3-LTA,"Deux tertres fouillés en 1954 et 1982. Tumulus 1 = 9 tombes. 1. - sépulture centrale, crémation, Hallstatt B2-B3. 2. - inhumation, épée type Gündlingen/Rixheim, 1 bouterolle en fleur de lys de type Beratzhausen, 1 rasoir semi-circulaire en bronze, Hallstatt C1. 3. - 1 inhumation, 2 épingles à tête sphérique, 1 boucle d’oreille en bronze, 1 torque à quatre anneaux, 1 bracelet massif de section ronde, 2 anneaux de jambe massif, 1 ceinture en bronze ornée de dessin au repoussé, Hallstatt D2. 4. - 1 inhumation, 1 fibule à timbale, 1 ceinture en bronze, 2 anneaux de jambes, 1 céramique. 5. - 1 inhumation, 1 pointe de lance en fer et de la douille. 6.-7. - 2 inhumations remaniées, 1 bracelet ouvert, à extrémités légèrement renflées et à jonc orné de cannelures longitudinales daté de la fin du Bronze moyen. 8. - dépôt de trois bracelets en bronze, 1 à cannelures longitudinales et tampons sphériques du Hallstatt C2- D1, un bracelet massif du Hallstatt D2 et un bracelet filiforme du Hallstatt D3 - La Tène ancienne, 1 pendeloque en bronze. 9. - 1 inhumation, 1 torque à anneau semblable à celui de la tombe 3, 1 fibule à timbale, 1 épingle à bout sphérique, 2 anneaux de jambe, Hallstatt D2. Tumulus 2 perturbé = fouilles anciennes?",,,,
SITE-2c5c60ad7a74054d,Forêt du Kastenwald-Sieben Lauen,Sundhoffen,FR,tumulus,1031113.0,6781533.0,7.446290268620252,48.050255074419205,SITE-e51ebc997358c65b-PH1,Hallstatt,Ha C,-660.0,-620.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Ch. Bonnet, S. Plouin et Fr. Lambach 1997, p. 17-23, fig. 1, n° 7-9, fig. 2-5 et p. 32, tabl. 2",Bz moyen au Ha D3-LTA,"Deux tertres fouillés en 1954 et 1982. Tumulus 1 = 9 tombes. 1. - sépulture centrale, crémation, Hallstatt B2-B3. 2. - inhumation, épée type Gündlingen/Rixheim, 1 bouterolle en fleur de lys de type Beratzhausen, 1 rasoir semi-circulaire en bronze, Hallstatt C1. 3. - 1 inhumation, 2 épingles à tête sphérique, 1 boucle d’oreille en bronze, 1 torque à quatre anneaux, 1 bracelet massif de section ronde, 2 anneaux de jambe massif, 1 ceinture en bronze ornée de dessin au repoussé, Hallstatt D2. 4. - 1 inhumation, 1 fibule à timbale, 1 ceinture en bronze, 2 anneaux de jambes, 1 céramique. 5. - 1 inhumation, 1 pointe de lance en fer et de la douille. 6.-7. - 2 inhumations remaniées, 1 bracelet ouvert, à extrémités légèrement renflées et à jonc orné de cannelures longitudinales daté de la fin du Bronze moyen. 8. - dépôt de trois bracelets en bronze, 1 à cannelures longitudinales et tampons sphériques du Hallstatt C2- D1, un bracelet massif du Hallstatt D2 et un bracelet filiforme du Hallstatt D3 - La Tène ancienne, 1 pendeloque en bronze. 9. - 1 inhumation, 1 torque à anneau semblable à celui de la tombe 3, 1 fibule à timbale, 1 épingle à bout sphérique, 2 anneaux de jambe, Hallstatt D2. Tumulus 2 perturbé = fouilles anciennes?",,,,
